GameId,SeasonYear,OffenseTeam,ConversionSuccess,ShortYardage,IsRush,MediumYardage,IsPass,IsGoForIt,LongYardage,IsTouchdown,IsIncomplete,YardsToGo,DownToGoRatio,Yards,YardLineFixed,FieldPosition
2019101302,2019,CLE,,0,0,0,0,0,1,0,0,9,1.8,0,26,0.26
2019101302,2019,SEA,,0,0,1,0,0,0,0,0,3,0.6,0,46,0.46
2019101302,2019,SEA,,0,0,0,0,0,1,0,0,18,3.6,0,17,0.17
2019101302,2019,CLE,,0,0,0,0,0,1,0,0,7,1.4,0,28,0.28
2019101306,2019,MIN,,0,0,0,0,0,1,0,0,12,2.4,0,41,0.41
2019101306,2019,PHI,,0,0,0,0,0,1,0,0,10,2.0,0,41,0.41
2019101302,2019,SEA,,0,0,0,0,0,1,0,0,11,2.2,0,1,0.01
2019100700,2019,CLE,,0,0,0,0,0,1,0,0,10,2.0,0,45,0.45
2019100700,2019,SF,,0,0,0,0,0,1,0,0,10,2.0,0,22,0.22
2019100700,2019,CLE,,0,0,0,0,0,1,0,0,7,1.4,0,21,0.21
2019100700,2019,SF,,0,0,0,0,0,1,0,0,20,4.0,0,16,0.16
2019100700,2019,CLE,,0,0,1,0,0,0,0,0,6,1.2,0,29,0.29
2019101000,2019,NYG,,1,0,0,0,0,0,0,0,1,0.2,0,27,0.27
2019101000,2019,NE,,0,0,1,0,0,0,0,0,4,0.8,0,26,0.26
2019101000,2019,NE,,0,0,0,0,0,1,0,0,7,1.4,0,36,0.36
2019101000,2019,NYG,,0,0,0,0,0,1,1,0,9,1.8,0,19,0.19
2019101000,2019,NE,,0,0,0,0,0,1,0,0,7,1.4,0,43,0.43
2019101305,2019,WAS,,1,0,0,0,0,0,0,0,1,0.2,0,34,0.34
2019101305,2019,MIA,,0,0,0,0,0,1,0,0,14,2.8,0,27,0.27
2019101305,2019,WAS,,1,0,0,0,0,0,0,0,2,0.4,0,26,0.26
2019101305,2019,MIA,,0,0,0,0,0,1,0,0,16,3.2,0,20,0.2
2019101305,2019,WAS,,0,0,0,0,0,1,0,0,7,1.4,0,31,0.31
2019101300,2019,TB,,0,0,1,0,0,0,0,0,4,0.8,0,31,0.31
2019101300,2019,CAR,,0,0,0,0,0,1,0,0,10,2.0,0,25,0.25
2019101300,2019,TB,,0,0,0,0,0,1,0,0,8,1.6,0,50,0.5
2019101300,2019,TB,,0,0,0,0,0,1,0,0,7,1.4,0,28,0.28
2019101300,2019,CAR,,0,0,0,0,0,1,0,0,10,2.0,0,25,0.25
2019101300,2019,CAR,,0,0,0,0,0,1,0,0,7,1.4,0,32,0.32
2019101300,2019,TB,,0,0,0,0,0,1,0,0,20,4.0,0,26,0.26
2019101300,2019,TB,,0,0,0,0,0,1,0,0,25,5.0,0,21,0.21
2019101300,2019,TB,,0,0,0,0,0,1,0,0,30,6.0,0,16,0.16
2019101300,2019,TB,,0,0,0,0,0,1,0,0,35,7.0,0,11,0.11
2019101300,2019,CAR,,0,0,0,0,0,1,0,0,13,2.6,0,35,0.35
2019101300,2019,TB,,1,0,0,0,0,0,0,0,1,0.2,0,24,0.24
2019101303,2019,JAX,,0,0,1,0,0,0,0,0,5,1.0,0,16,0.16
2019101303,2019,NO,,1,0,0,0,0,0,0,0,2,0.4,0,49,0.49
2019101303,2019,JAX,,1,0,0,0,0,0,0,0,1,0.2,0,29,0.29
2019101305,2019,WAS,,0,0,1,0,0,0,0,0,3,0.6,0,38,0.38
2019101305,2019,MIA,,0,0,1,0,0,0,0,0,6,1.2,0,29,0.29
2019101305,2019,MIA,,0,0,0,0,0,1,0,0,11,2.2,0,16,0.16
2019101305,2019,WAS,,0,0,1,0,0,0,0,0,6,1.2,0,27,0.27
2019101305,2019,WAS,,0,0,1,0,0,0,0,0,3,0.6,0,19,0.19
2019101305,2019,WAS,,0,0,1,0,0,0,0,0,5,1.0,0,49,0.49
2019101306,2019,PHI,,1,0,0,0,0,0,0,0,2,0.4,0,15,0.15
2019101306,2019,MIN,,0,0,0,0,0,1,0,0,8,1.6,0,21,0.21
2019101306,2019,PHI,,0,0,1,0,0,0,0,0,5,1.0,0,35,0.35
2019101000,2019,NYG,,0,0,0,0,0,1,0,0,8,1.6,0,48,0.48
2019101000,2019,NYG,,1,0,0,0,0,0,0,0,2,0.4,0,33,0.33
2019101000,2019,NYG,0.0,0,0,0,1,1,1,0,1,10,2.0,0,37,0.37
2019101306,2019,PHI,1.0,0,0,1,1,1,0,0,0,4,0.8,17,21,0.21
2019101309,2019,TEN,,0,0,0,0,0,1,0,0,12,2.4,0,28,0.28
2019101309,2019,DEN,,0,0,0,0,0,1,0,0,7,1.4,0,18,0.18
2019101309,2019,DEN,,0,0,0,0,0,1,0,0,10,2.0,0,3,0.03
2019101306,2019,PHI,,0,0,0,0,0,1,0,0,18,3.6,0,43,0.43
2019101306,2019,PHI,1.0,0,0,0,1,1,1,0,0,15,3.0,17,33,0.33
2019101307,2019,ATL,,0,0,0,0,0,1,0,0,16,3.2,0,45,0.45
2019101307,2019,ATL,,0,0,0,0,0,1,0,0,11,2.2,0,28,0.28
2019101303,2019,JAX,,0,0,0,0,0,1,0,0,8,1.6,0,4,0.04
2019101303,2019,NO,,0,0,0,0,0,1,0,0,12,2.4,0,38,0.38
2019101307,2019,ARI,,1,0,0,0,0,0,0,0,1,0.2,0,34,0.34
2019101307,2019,ARI,,0,0,1,0,0,0,0,0,5,1.0,0,30,0.3
2019101307,2019,ARI,,0,0,0,0,0,1,0,0,10,2.0,0,25,0.25
2019101307,2019,ATL,,0,0,0,0,0,1,0,0,16,3.2,0,25,0.25
2019101308,2019,SF,,0,0,0,0,0,1,0,0,14,2.8,0,13,0.13
2019101307,2019,ARI,,0,0,0,0,0,1,0,0,10,2.0,0,47,0.47
2019101308,2019,LA,,0,0,0,0,0,1,0,0,11,2.2,0,25,0.25
2019101308,2019,LA,,0,0,0,0,0,1,0,0,17,3.4,0,8,0.08
2019101308,2019,LA,0.0,1,1,0,0,1,0,0,0,1,0.2,0,44,0.44
2019101308,2019,SF,,0,0,0,0,0,1,0,0,8,1.6,0,30,0.3
2019101308,2019,LA,,0,0,0,0,0,1,0,0,27,5.4,0,15,0.15
2019101308,2019,SF,,0,0,1,0,0,0,0,0,6,1.2,0,46,0.46
2019101308,2019,SF,,0,0,0,0,0,1,0,0,11,2.2,0,41,0.41
2019101308,2019,SF,,0,0,0,0,0,1,0,0,16,3.2,0,36,0.36
2019101308,2019,LA,0.0,0,0,1,1,1,0,0,1,6,1.2,0,46,0.46
2019101309,2019,TEN,,0,0,0,0,0,1,0,0,7,1.4,0,28,0.28
2019101309,2019,TEN,,0,0,1,0,0,0,0,0,3,0.6,0,32,0.32
2019101309,2019,DEN,,0,0,1,0,0,0,0,0,5,1.0,0,33,0.33
2019101309,2019,DEN,,1,0,0,0,0,0,0,0,1,0.2,0,24,0.24
2019101309,2019,TEN,,0,0,1,0,0,0,0,0,5,1.0,0,46,0.46
2019101309,2019,DEN,,0,0,1,0,0,0,0,0,3,0.6,0,21,0.21
2019101309,2019,TEN,,0,0,0,0,0,1,0,0,13,2.6,0,36,0.36
2019101400,2019,GB,,0,0,1,0,0,0,0,0,4,0.8,0,16,0.16
2019101400,2019,GB,,0,0,1,0,0,0,0,0,6,1.2,0,29,0.29
2019101400,2019,DET,,0,0,0,0,0,1,0,0,18,3.6,0,24,0.24
2019101303,2019,JAX,,0,0,1,0,0,0,0,0,5,1.0,0,30,0.3
2019101303,2019,JAX,,0,0,1,0,0,0,0,0,4,0.8,0,21,0.21
2019101303,2019,NO,,0,0,1,0,0,0,0,0,4,0.8,0,24,0.24
2019101306,2019,MIN,,0,0,0,0,0,1,0,0,22,4.4,0,23,0.23
2019101309,2019,TEN,,0,0,0,0,0,1,0,0,14,2.8,0,39,0.39
2019101309,2019,DEN,,0,0,0,0,0,1,0,0,20,4.0,0,6,0.06
2019101309,2019,DEN,,1,0,0,0,0,0,0,0,1,0.2,0,49,0.49
2019101309,2019,DEN,,1,0,0,0,0,0,0,0,1,0.2,0,31,0.31
2019101400,2019,DET,,0,0,1,0,0,0,0,0,6,1.2,0,41,0.41
2019101700,2019,KC,,0,0,0,0,0,1,0,0,11,2.2,0,35,0.35
2019101700,2019,DEN,,0,0,0,0,0,1,0,0,8,1.6,0,46,0.46
2019101700,2019,KC,,0,0,0,0,0,1,0,0,14,2.8,0,38,0.38
2019101700,2019,DEN,0.0,1,0,0,1,1,0,0,0,1,0.2,0,24,0.24
2019101700,2019,DEN,1.0,1,1,0,0,1,0,0,0,1,0.2,3,34,0.34
2019101700,2019,DEN,,0,0,0,0,0,1,0,0,16,3.2,0,31,0.31
2019101700,2019,KC,,0,0,0,0,0,1,0,0,10,2.0,0,32,0.32
2019101700,2019,DEN,,0,0,0,0,0,1,0,0,12,2.4,0,33,0.33
2019101700,2019,KC,,0,0,1,0,0,0,0,0,5,1.0,0,27,0.27
2019102000,2019,ATL,,0,0,0,0,0,1,0,0,25,5.0,0,15,0.15
2019102000,2019,LA,,0,0,0,0,0,1,0,0,10,2.0,0,40,0.4
2019102000,2019,LA,,0,0,0,0,0,1,0,0,15,3.0,0,35,0.35
2019102000,2019,ATL,,0,0,0,0,0,1,0,0,19,3.8,0,36,0.36
2019101308,2019,LA,,0,0,0,0,0,1,0,0,20,4.0,0,49,0.49
2019101311,2019,LAC,,0,0,0,0,0,1,0,0,9,1.8,0,45,0.45
2019101311,2019,PIT,,0,0,1,0,0,0,0,0,6,1.2,0,25,0.25
2019101311,2019,PIT,,0,0,0,0,0,1,0,0,11,2.2,0,20,0.2
2019101311,2019,LAC,,0,0,0,0,0,1,0,0,7,1.4,0,47,0.47
2019101311,2019,LAC,,0,0,0,0,0,1,0,0,12,2.4,0,42,0.42
2019101700,2019,DEN,,0,0,0,0,0,1,0,0,8,1.6,0,27,0.27
2019101700,2019,KC,,0,0,0,0,0,1,0,0,7,1.4,0,49,0.49
2019101308,2019,SF,,0,0,0,0,0,1,0,0,11,2.2,0,10,0.1
2019101308,2019,LA,,0,0,0,0,0,1,0,0,20,4.0,0,15,0.15
2019101308,2019,LA,,0,0,0,0,0,1,0,0,25,5.0,0,10,0.1
2019102000,2019,ATL,,0,0,0,0,0,1,0,0,11,2.2,0,31,0.31
2019102000,2019,LA,,0,0,0,0,0,1,0,0,10,2.0,0,28,0.28
2019102002,2019,JAX,,0,0,0,0,0,1,0,0,23,4.6,0,10,0.1
2019102002,2019,JAX,,0,0,0,0,0,1,0,0,12,2.4,0,1,0.01
2019102002,2019,CIN,,0,0,0,0,0,1,0,0,8,1.6,0,14,0.14
2019102002,2019,JAX,,1,0,0,0,0,0,0,0,2,0.4,0,47,0.47
2019101311,2019,LAC,,1,0,0,0,0,0,0,0,2,0.4,0,38,0.38
2019101311,2019,PIT,,1,0,0,0,0,0,0,0,1,0.2,0,46,0.46
2019101311,2019,PIT,,0,0,0,0,0,1,0,0,9,1.8,0,40,0.4
2019101700,2019,DEN,,0,0,0,0,0,1,0,0,26,5.2,0,9,0.09
2019101700,2019,DEN,,0,0,1,0,0,0,0,0,4,0.8,-7,45,0.45
2019101700,2019,KC,,0,0,0,0,0,1,0,0,14,2.8,0,36,0.36
2019101700,2019,DEN,,0,0,1,0,0,0,0,0,5,1.0,0,44,0.44
2019102006,2019,ARI,,0,0,0,0,0,1,1,0,20,4.0,0,4,0.04
2019102001,2019,BUF,,0,0,0,0,0,1,0,0,10,2.0,0,21,0.21
2019102001,2019,MIA,,0,0,0,0,0,1,0,0,8,1.6,0,33,0.33
2019102001,2019,BUF,,0,0,0,0,0,1,0,0,17,3.4,0,18,0.18
2019102001,2019,MIA,,0,0,0,0,0,1,0,0,12,2.4,0,35,0.35
2019101310,2019,NYJ,,0,0,0,0,0,1,0,0,9,1.8,0,36,0.36
2019101310,2019,DAL,,0,0,1,0,0,0,0,0,5,1.0,0,38,0.38
2019101310,2019,NYJ,,0,0,0,0,0,1,0,0,15,3.0,0,23,0.23
2019101310,2019,DAL,,0,0,0,0,0,1,0,0,7,1.4,0,45,0.45
2019101310,2019,NYJ,,0,0,0,0,0,1,0,0,8,1.6,0,19,0.19
2019101310,2019,DAL,,1,0,0,0,0,0,0,0,2,0.4,0,33,0.33
2019101310,2019,NYJ,,0,0,0,0,0,1,0,0,13,2.6,0,43,0.43
2019102001,2019,MIA,,0,0,1,0,0,0,0,0,3,0.6,0,43,0.43
2019102001,2019,BUF,,0,0,1,0,0,0,0,0,5,1.0,0,49,0.49
2019102001,2019,MIA,,0,0,0,0,0,1,0,0,11,2.2,0,24,0.24
2019102005,2019,HOU,1.0,1,0,0,1,1,0,0,0,1,0.2,4,35,0.35
2019102005,2019,HOU,0.0,1,0,0,1,1,0,0,1,1,0.2,0,48,0.48
2019102005,2019,IND,,0,0,0,0,0,1,0,0,9,1.8,0,35,0.35
2019102005,2019,IND,,0,0,0,0,0,1,0,0,9,1.8,0,47,0.47
2019102005,2019,IND,,0,0,0,0,0,1,0,0,14,2.8,0,48,0.48
2019102005,2019,HOU,0.0,0,1,0,0,1,1,0,0,9,1.8,-5,5,0.05
2019102005,2019,IND,,0,0,0,0,0,1,0,0,9,1.8,0,21,0.21
2019102006,2019,NYG,,0,0,0,0,0,1,0,0,17,3.4,0,33,0.33
2019102006,2019,NYG,,0,0,0,0,0,1,0,0,9,1.8,0,26,0.26
2019102006,2019,ARI,,0,0,1,0,0,0,0,0,6,1.2,0,40,0.4
2019101400,2019,DET,,0,0,0,0,0,1,0,0,18,3.6,0,43,0.43
2019101400,2019,DET,,0,0,0,0,0,1,0,0,18,3.6,0,18,0.18
2019102006,2019,ARI,,1,0,0,0,0,0,0,0,2,0.4,0,46,0.46
2019102006,2019,NYG,,0,0,0,0,0,1,0,0,15,3.0,-10,33,0.33
2019102006,2019,NYG,0.0,0,0,0,1,1,1,0,1,29,5.8,0,4,0.04
2019102002,2019,JAX,,0,0,0,0,0,1,0,0,7,1.4,0,33,0.33
2019102003,2019,MIN,,1,0,0,0,0,0,0,0,1,0.2,0,33,0.33
2019102003,2019,DET,,0,0,1,0,0,0,0,0,4,0.8,0,33,0.33
2019102003,2019,DET,,1,0,0,0,0,0,0,0,2,0.4,0,33,0.33
2019102003,2019,MIN,,0,0,0,0,0,1,0,0,7,1.4,0,24,0.24
2019102001,2019,BUF,,0,0,1,0,0,0,0,0,6,1.2,0,40,0.4
2019102002,2019,CIN,,0,0,1,0,0,0,0,0,4,0.8,0,7,0.07
2019102002,2019,CIN,,0,0,0,0,0,1,0,0,21,4.2,0,14,0.14
2019102005,2019,IND,0.0,1,1,0,0,1,0,0,0,1,0.2,0,45,0.45
2019102007,2019,WAS,0.0,1,1,0,0,1,0,0,0,1,0.2,-1,28,0.28
2019102007,2019,SF,,0,0,0,0,0,1,0,0,10,2.0,0,42,0.42
2019102007,2019,WAS,,0,0,0,0,0,1,0,0,13,2.6,0,9,0.09
2019102010,2019,SEA,,0,0,0,0,0,1,0,0,10,2.0,0,41,0.41
2019102010,2019,BAL,,1,0,0,0,0,0,0,0,1,0.2,0,22,0.22
2019102010,2019,SEA,,0,0,1,0,0,0,0,0,4,0.8,0,44,0.44
2019102007,2019,WAS,,0,0,0,0,0,1,0,0,14,2.8,0,43,0.43
2019102007,2019,SF,,0,0,0,0,0,1,0,0,7,1.4,0,42,0.42
2019102007,2019,WAS,,0,0,1,0,0,0,0,0,5,1.0,0,15,0.15
2019102007,2019,WAS,,0,0,1,0,0,0,0,0,6,1.2,0,29,0.29
2019102009,2019,CHI,,0,0,0,0,0,1,0,0,12,2.4,0,40,0.4
2019102009,2019,CHI,,0,0,0,0,0,1,0,0,8,1.6,0,21,0.21
2019102009,2019,NO,,0,0,0,0,0,1,0,0,12,2.4,0,12,0.12
2019102010,2019,SEA,,0,0,0,0,0,1,0,0,9,1.8,0,28,0.28
2019102010,2019,BAL,,0,0,0,0,0,1,0,0,9,1.8,0,46,0.46
2019102010,2019,BAL,,0,0,1,0,0,0,0,0,5,1.0,0,30,0.3
2019102400,2019,WAS,,0,0,0,0,0,1,0,0,13,2.6,0,22,0.22
2019102009,2019,NO,,0,0,1,0,0,0,0,0,3,0.6,0,19,0.19
2019102005,2019,HOU,1.0,1,1,0,0,1,0,0,0,1,0.2,2,48,0.48
2019102005,2019,HOU,,0,0,1,0,0,0,0,0,6,1.2,0,43,0.43
2019102011,2019,DAL,,1,0,0,0,0,0,0,0,1,0.2,0,44,0.44
2019102011,2019,PHI,1.0,1,1,0,0,1,0,0,0,2,0.4,13,34,0.34
2019102100,2019,NYJ,,0,0,1,0,0,0,0,0,5,1.0,0,30,0.3
2019102100,2019,NE,,0,0,0,0,0,1,0,0,10,2.0,0,43,0.43
2019102702,2019,LAC,,0,0,1,0,0,0,0,0,3,0.6,0,44,0.44
2019102702,2019,CHI,,0,0,0,0,0,1,0,0,15,3.0,0,38,0.38
2019102702,2019,LAC,,0,0,1,0,0,0,0,0,5,1.0,0,19,0.19
2019102008,2019,TEN,,0,0,0,0,0,1,0,0,17,3.4,0,41,0.41
2019102008,2019,LAC,,0,0,0,0,0,1,0,0,12,2.4,0,7,0.07
2019102009,2019,CHI,,1,0,0,0,0,0,0,0,2,0.4,0,33,0.33
2019102100,2019,NE,,1,0,0,0,0,0,0,0,2,0.4,0,9,0.09
2019102009,2019,CHI,,0,0,0,0,0,1,0,0,7,1.4,0,35,0.35
2019102009,2019,NO,,0,0,1,0,0,0,0,0,5,1.0,0,42,0.42
2019102009,2019,CHI,,0,0,1,0,0,0,1,0,5,1.0,0,22,0.22
2019102400,2019,WAS,,0,0,1,0,0,0,0,0,3,0.6,0,28,0.28
2019102400,2019,MIN,0.0,1,1,0,0,1,0,0,0,1,0.2,0,34,0.34
2019102701,2019,BUF,,0,0,0,0,0,1,0,0,12,2.4,0,23,0.23
2019102701,2019,PHI,,0,0,1,0,0,0,0,0,4,0.8,0,40,0.4
2019102703,2019,NYG,,0,0,0,0,0,1,0,0,11,2.2,0,47,0.47
2019102703,2019,DET,,0,0,0,0,0,1,0,0,17,3.4,0,7,0.07
2019102700,2019,SEA,,0,0,0,0,0,1,0,0,11,2.2,0,38,0.38
2019102700,2019,ATL,1.0,1,0,0,1,1,0,0,0,1,0.2,11,34,0.34
2019102700,2019,SEA,,0,0,0,0,0,1,0,0,20,4.0,0,14,0.14
2019102700,2019,SEA,,0,0,1,0,0,0,0,0,3,0.6,0,32,0.32
2019102700,2019,SEA,,0,0,0,0,0,1,0,0,8,1.6,0,27,0.27
2019102011,2019,PHI,,1,0,0,0,0,0,0,0,1,0.2,0,19,0.19
2019102011,2019,DAL,1.0,1,0,0,1,1,0,0,0,1,0.2,9,49,0.49
2019102011,2019,PHI,,0,0,0,0,0,1,0,0,15,3.0,0,38,0.38
2019102011,2019,PHI,,0,0,0,0,0,1,0,0,11,2.2,0,24,0.24
2019102011,2019,DAL,,0,0,0,0,0,1,0,0,23,4.6,0,29,0.29
2019102701,2019,BUF,,1,0,0,0,0,0,0,0,1,0.2,0,29,0.29
2019102701,2019,BUF,,0,0,0,0,0,1,0,0,22,4.4,0,20,0.2
2019102701,2019,BUF,0.0,0,0,1,1,1,0,0,1,4,0.8,0,28,0.28
2019102701,2019,PHI,,0,0,0,0,0,1,0,0,14,2.8,0,32,0.32
2019102702,2019,LAC,,0,0,0,0,0,1,0,0,7,1.4,0,29,0.29
2019102702,2019,CHI,,0,0,0,0,0,1,0,0,18,3.6,0,23,0.23
2019102702,2019,LAC,,0,0,1,0,0,0,0,0,4,0.8,0,39,0.39
2019102702,2019,CHI,1.0,1,0,0,1,1,0,0,0,1,0.2,8,43,0.43
2019102705,2019,NYJ,,0,0,0,0,0,1,0,0,12,2.4,0,38,0.38
2019102705,2019,JAX,,0,0,0,0,0,1,0,0,13,2.6,0,28,0.28
2019102702,2019,LAC,,1,0,0,0,0,0,0,0,1,0.2,0,24,0.24
2019102703,2019,NYG,,1,0,0,0,0,0,0,0,2,0.4,0,37,0.37
2019102009,2019,CHI,,0,0,1,0,0,0,0,0,3,0.6,0,27,0.27
2019102009,2019,CHI,,0,0,1,0,0,0,0,0,5,1.0,0,28,0.28
2019102009,2019,NO,,0,0,0,0,0,1,0,0,8,1.6,0,43,0.43
2019102700,2019,ATL,,0,0,1,0,0,0,0,0,5,1.0,0,38,0.38
2019102100,2019,NE,,0,0,0,0,0,1,0,0,17,3.4,0,28,0.28
2019102100,2019,NYJ,,0,0,0,0,0,1,0,0,17,3.4,0,13,0.13
2019102100,2019,NYJ,,0,0,0,0,0,1,0,0,15,3.0,0,20,0.2
2019102100,2019,NE,,1,0,0,0,0,0,0,0,1,0.2,0,29,0.29
2019102100,2019,NYJ,,0,0,1,0,0,0,0,0,4,0.8,0,18,0.18
2019102703,2019,NYG,,1,0,0,0,0,0,0,0,1,0.2,0,23,0.23
2019102706,2019,LA,,0,0,0,0,0,1,0,0,7,1.4,0,18,0.18
2019102707,2019,ARI,,0,0,1,0,0,0,0,0,3,0.6,0,32,0.32
2019102707,2019,ARI,,0,0,1,0,0,0,0,0,5,1.0,0,13,0.13
2019102709,2019,CAR,,0,0,0,0,0,1,0,0,16,3.2,0,12,0.12
2019102709,2019,SF,,0,0,0,0,0,1,0,0,13,2.6,0,48,0.48
2019102709,2019,CAR,,0,0,0,0,0,1,0,0,11,2.2,0,9,0.09
2019102709,2019,SF,,0,0,0,0,0,1,0,0,8,1.6,0,49,0.49
2019102709,2019,CAR,0.0,1,1,0,0,1,0,0,0,1,0.2,0,41,0.41
2019102701,2019,PHI,,0,0,1,0,0,0,0,0,4,0.8,0,40,0.4
2019102701,2019,BUF,,0,0,1,0,0,0,0,0,4,0.8,0,31,0.31
2019102701,2019,BUF,,0,0,0,0,0,1,0,0,10,2.0,0,38,0.38
2019102705,2019,JAX,,0,0,0,0,0,1,0,0,17,3.4,0,14,0.14
2019102705,2019,NYJ,,0,0,0,0,0,1,0,0,23,4.6,0,12,0.12
2019102705,2019,NYJ,,0,0,0,0,0,1,0,0,12,2.4,0,35,0.35
2019102705,2019,NYJ,,0,0,0,0,0,1,0,0,20,4.0,0,15,0.15
2019102705,2019,NYJ,,0,0,0,0,0,1,0,0,13,2.6,0,30,0.3
2019102708,2019,TB,,1,0,0,0,0,0,0,0,1,0.2,0,30,0.3
2019102708,2019,TEN,,0,0,0,0,0,1,0,0,7,1.4,0,36,0.36
2019102709,2019,CAR,,0,0,0,0,0,1,0,0,10,2.0,0,23,0.23
2019102703,2019,DET,,0,0,1,0,0,0,0,0,4,0.8,0,48,0.48
2019102703,2019,DET,,0,0,1,0,0,0,0,0,3,0.6,0,32,0.32
2019102706,2019,CIN,1.0,0,0,0,1,1,1,0,0,10,2.0,27,49,0.49
2019102709,2019,CAR,,0,0,0,0,0,1,0,0,22,4.4,0,41,0.41
2019102706,2019,CIN,1.0,1,1,0,0,1,0,0,0,1,0.2,3,45,0.45
2019102706,2019,LA,,0,0,0,0,0,1,0,0,10,2.0,0,38,0.38
2019102706,2019,CIN,,0,0,0,0,0,1,0,0,12,2.4,0,19,0.19
2019102706,2019,CIN,,0,0,1,0,0,0,0,0,4,0.8,0,23,0.23
2019102706,2019,LA,,0,0,0,0,0,1,0,0,7,1.4,0,31,0.31
2019102707,2019,NO,,1,0,0,0,0,0,0,0,2,0.4,0,46,0.46
2019102707,2019,NO,,0,0,0,0,0,1,0,0,7,1.4,0,41,0.41
2019102707,2019,ARI,,0,0,1,0,0,0,0,0,3,0.6,0,28,0.28
2019102711,2019,NE,,0,0,0,0,0,1,0,0,9,1.8,0,16,0.16
2019102707,2019,ARI,,0,0,0,0,0,1,0,0,11,2.2,0,36,0.36
2019102707,2019,ARI,0.0,1,1,0,0,1,0,0,0,1,0.2,0,30,0.3
2019102707,2019,ARI,,0,0,0,0,0,1,0,0,9,1.8,0,26,0.26
2019102707,2019,NO,,1,0,0,0,0,0,0,0,2,0.4,0,37,0.37
2019102707,2019,ARI,,0,0,0,0,0,1,0,0,14,2.8,0,21,0.21
2019102707,2019,ARI,,0,0,0,0,0,1,0,0,24,4.8,0,11,0.11
2019102708,2019,TEN,,0,0,0,0,0,1,0,0,15,3.0,0,20,0.2
2019102708,2019,TEN,,0,0,0,0,0,1,0,0,14,2.8,0,21,0.21
2019102708,2019,TEN,,0,0,0,0,0,1,0,0,11,2.2,0,24,0.24
2019102710,2019,DEN,,0,0,1,0,0,0,0,0,4,0.8,0,46,0.46
2019102710,2019,IND,,0,0,0,0,0,1,0,0,9,1.8,0,40,0.4
2019102710,2019,IND,,0,0,1,0,0,0,0,0,5,1.0,0,30,0.3
2019102710,2019,DEN,,0,0,1,0,0,0,0,0,5,1.0,0,41,0.41
2019102709,2019,CAR,,0,0,0,0,0,1,0,0,14,2.8,0,33,0.33
2019102709,2019,CAR,,0,0,0,0,0,1,0,0,28,5.6,0,39,0.39
2019102709,2019,CAR,,0,0,0,0,0,1,0,0,10,2.0,0,42,0.42
2019102705,2019,JAX,,0,0,0,0,0,1,0,0,16,3.2,0,36,0.36
2019102705,2019,NYJ,0.0,0,0,1,1,1,0,0,1,6,1.2,0,27,0.27
2019102710,2019,DEN,,0,0,1,0,0,0,0,0,3,0.6,0,32,0.32
2019102711,2019,CLE,,0,0,0,0,0,1,0,0,10,2.0,0,25,0.25
2019102711,2019,NE,,0,0,0,0,0,1,0,0,12,2.4,0,36,0.36
2019102711,2019,CLE,,0,0,0,0,0,1,0,0,13,2.6,0,30,0.3
2019102711,2019,CLE,,0,0,0,0,0,1,0,0,11,2.2,0,24,0.24
2019102711,2019,CLE,,0,0,0,0,0,1,0,0,16,3.2,-5,19,0.19
2019102712,2019,KC,,1,0,0,0,0,0,0,0,1,0.2,0,34,0.34
2019102712,2019,GB,,0,0,0,0,0,1,0,0,23,4.6,0,5,0.05
2019102712,2019,GB,,0,0,0,0,0,1,0,0,17,3.4,0,37,0.37
2019102712,2019,GB,,0,0,1,0,0,0,0,0,3,0.6,0,46,0.46
2019102708,2019,TEN,,0,0,0,0,0,1,0,0,11,2.2,0,48,0.48
2019102712,2019,KC,,0,0,0,0,0,1,0,0,19,3.8,0,41,0.41
2019102712,2019,KC,,0,0,1,0,0,0,0,0,3,0.6,0,40,0.4
2019102800,2019,MIA,,0,0,0,0,0,1,0,0,8,1.6,0,25,0.25
2019102800,2019,PIT,,0,0,0,0,0,1,0,0,18,3.6,0,39,0.39
2019102710,2019,IND,,0,0,0,0,0,1,0,0,8,1.6,0,18,0.18
2019102711,2019,NE,,0,0,0,0,0,1,0,0,9,1.8,0,42,0.42
2019102711,2019,CLE,,0,0,1,0,0,0,0,0,3,0.6,0,27,0.27
2019102711,2019,NE,,0,0,1,0,0,0,0,0,4,0.8,0,21,0.21
2019102711,2019,NE,,0,0,0,0,0,1,0,0,10,2.0,0,13,0.13
2019102800,2019,PIT,,0,0,0,0,0,1,0,0,12,2.4,0,25,0.25
2019103100,2019,SF,,0,0,1,0,0,0,0,0,3,0.6,0,30,0.3
2019110300,2019,JAX,,0,0,1,0,0,0,0,0,4,0.8,0,39,0.39
2019110300,2019,HOU,,0,0,1,0,0,0,0,0,3,0.6,0,26,0.26
2019110300,2019,JAX,,0,0,0,0,0,1,0,0,8,1.6,0,43,0.43
2019110300,2019,JAX,,0,0,0,0,0,1,0,0,7,1.4,0,38,0.38
2019110303,2019,KC,,1,0,0,0,0,0,0,0,1,0.2,0,29,0.29
2019110303,2019,MIN,,1,0,0,0,0,0,0,0,1,0.2,0,45,0.45
2019110300,2019,HOU,,0,0,0,0,0,1,0,0,7,1.4,0,34,0.34
2019110301,2019,WAS,,1,0,0,0,0,0,0,0,2,0.4,0,33,0.33
2019110301,2019,WAS,,0,0,1,0,0,0,0,0,6,1.2,0,44,0.44
