PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,GameId
-0.3743633225949869,0.27157061322567305,-2.1781460154713486,-0.6658549931291456,1.2944737115292733,-0.2723175206030026,0.5593621499014362,-0.3671714254114024,0.5808467235832123,2019112406
-0.31410546345989376,0.5739183470326622,-2.083872165232048,-0.8399249075303353,-0.3197160271009225,-0.845209782248717,0.6367023452320754,-0.05666150309145287,0.8205628623621951,2019112406
0.08994478190823876,1.606600398365676,-1.5170783338073384,-1.3944924887115697,-0.8092390896982056,-1.443050240775992,-0.3434066645479901,0.32628248984295694,0.17422976498609496,2019112406
0.10614721106520356,0.7659944795371256,-1.3827013025428514,-0.2576581718009341,0.03753891747806731,-0.0016575271740561376,0.5064649941818741,-0.3254501472793862,-0.77414066467369,2019111709
0.40109323274965586,1.4202127371987232,-1.2289871187982324,-0.5282116243416688,-0.44360284382541687,0.51997578520485,-0.06781309357897893,0.3190592280339487,-0.7777568951795801,2019111709
0.21085795343842498,1.1974232381313112,-1.3856354507514586,-0.5427891740614685,-0.1886877059923459,-1.4932870941286494,0.4393441934207239,-0.34711774440514537,-0.910500713390963,2019111709
5.0839901741965114,-1.278707633183641,-1.2781216981138226,-1.3483118405714125,-0.2962084075117008,-1.2095438033225345,-1.9556723614416833,-1.0880597875802878,0.2950121232332723,2019111709
-0.39900466015907027,0.21330472999144826,-1.0100666438165273,-0.7801859041977846,-0.47486622734684136,1.6577517099933698,-0.3021948906379567,-0.27766225176732257,0.06718920937839676,2019111709
0.8686616729269652,2.8274064749418875,1.542034698874085,-1.2321009654853425,-0.4962572988175935,1.541489858305089,-0.21709980073945725,-1.9708792322596416,0.8472075864690893,2019110700
0.5407433942622298,1.4981464417241015,-2.0401138445960285,-0.20449269757499478,0.40584301929997346,-0.37941906099510336,0.7343982440700377,0.42394926484898887,-0.5199436364160275,2019110700
3.1729170347937274,0.4931204654334101,-2.200544557979915,-0.9899589727042706,0.7444304767220273,-0.9737503893099759,-1.793355457947044,0.4971922930523393,-0.13177147402733078,2019110307
-0.1633323498671364,0.2805526311014742,-1.276301112009389,-0.2817995801436441,-0.5712639248365233,1.9870328621199884,0.27055020787105555,-0.05311687999538058,-0.07748491640938818,2019110307
0.4618010866820435,1.4755850064814573,-1.924195925482537,-0.4656110788107037,0.708264468804563,0.7664896827571586,0.1346014667875136,0.6593470775592695,-0.2265783992883822,2019110307
-0.7353355993961092,-0.2085464769149024,-2.0404840496465066,-0.7964145539099399,-0.712258093830383,1.0920069157276302,0.5665410888567058,-0.016731426182054226,1.6084349415040327,2019102704
0.09569992172257244,1.1604855849573334,-1.8974854000747896,-0.6942489441610679,-0.4247597268780852,-1.4116781375048386,0.6256829478878125,0.056281246179281326,0.02944750787076097,2019102704
-0.42775825610956225,0.5960266817691935,-0.9464362301945328,-1.2543111261271287,-0.5642806995312116,-1.2679374266223482,-0.31230306114750594,-0.7674329626001438,-0.2444009577737153,2019100605
-0.8361826316719154,-0.3915129054903673,-1.3008084879384019,-0.7798929213219262,-1.6801949102870914,0.7580550667113763,0.4399854247202756,-0.5485497815061635,0.90922121303146,2019091510
0.1396361892328312,0.7417501125031492,-1.7090506516989323,-0.17791838198935966,-0.17584507118598963,1.6216674493444476,0.49141307424889946,0.3508899973315768,-0.04061560576145099,2019090901
0.46107654113987734,1.4343339796641172,-1.9320031688874253,-0.39686116277450606,0.7551008057453037,0.5744352287697279,0.24955532497230226,0.5584944212523848,-0.3221442732781286,2019090901
0.15075311326000754,1.1879455957123484,-1.6125544468521835,-0.7112586912881728,-1.016282868259872,0.5669033767136894,0.13666100396453998,0.5608221448509001,0.21361161866721798,2019090901
-0.7788302470852417,-0.33816568731876706,-2.0252552470970957,-0.5796053037433537,-0.3830136761976084,-1.5664406336280179,1.2888870871288978,-0.9748334200106459,0.7974652934984642,2019090901
-1.1823763410573231,-0.6036469125278818,-1.445935400561442,-1.2745681339103292,-1.5386572286465596,0.2643311497282751,0.18040206465674005,-0.6623110119144361,1.6199054008852725,2019090901
-0.44113490157321245,0.4268408939490622,-0.49359546822144906,-1.264844209336096,0.8778174200402254,0.05175902236489394,-1.0512017612331481,-1.058865324763818,-0.8720933954543494,2019090901
-0.3153103441059021,-0.0036525041071840156,0.29468174020415405,-0.23184898979838328,-2.7585022561508494,1.1167287562007684,0.03995709804921447,-1.1356653188118528,-1.6287060676717928,2019090901
-0.7978658551722273,-0.6582219394341928,-1.1515361017098331,-0.2673058239536825,-1.1986506721574584,-0.4813259726196795,1.1017994700461171,-1.3756676493060065,-0.0948229604790046,2019091510
-0.34829734187399797,-0.14685087527186544,-0.859109961821859,-0.19854073772383418,-0.12941075512374273,2.3112567157208477,0.09557350697406526,-0.6241014369949873,-0.5547190372875682,2019091510
-0.6230773023061882,0.27673408606919225,-0.8214612152336448,-1.3681064902442075,0.05361980240958475,-0.33123070698659596,-0.695887248139849,-0.8901935790293978,-0.10124572478355018,2019091510
-0.7413859262378403,-0.05862418755663698,-1.0642202661835753,-1.046635134455553,-0.08298604343245172,-1.5620538260276375,0.13365282951458649,-1.357762894999201,-0.17305757840908476,2019091510
-0.5185150760913856,0.33665668263296056,-0.3734329845542942,-1.3815995172429287,1.0583330646238054,0.6451009353867263,-1.3592994015121789,-1.0385157111338565,-0.7859003646581136,2019092205
2.6324464761217357,2.3658784682249987,0.8117760677589191,-0.33392968547938096,-0.3918182347823287,-0.28478387055772286,1.558495319711185,-2.517584044487848,0.7128996948838948,2019122201
-0.5001703929581269,-0.15504292973500952,-2.6272995262920404,-0.23280460647011622,0.5230107593569936,-0.2123043225489958,1.4949080119227578,-0.3084408464181342,1.1328619701626097,2019121510
-0.030709495813229383,1.4757770340048149,-1.289012768813415,-1.5550217128522807,-0.8814544209190615,-0.8216846104346158,-0.7071918793458648,0.3107873965984612,0.26233116941668666,2019121510
1.14008431932882,3.7575524235507265,0.5405308462346671,-1.293016103723846,0.36129752269229215,-0.4295197512890904,0.28016192032976706,-1.3791434722469464,1.1227560786972044,2019120105
0.18773394087952625,1.2318962495361485,-0.6696126608009502,-0.740217964254581,-1.9228362016500877,0.4916364490470005,-0.28445954553928343,0.12649280719511316,-0.7842554853597167,2019120105
-0.03412294382237,0.3512036888245642,-1.532056710852089,0.013979572611590947,-0.45042838348244324,0.946981302035101,0.8771064505588854,-0.21732478131500566,-0.3444027520891613,2019112406
-0.4415301608802428,0.20148688901511466,-0.9793597315978264,-0.7723716986423836,-0.19989942901529262,-0.35714930829775904,0.0505729648263023,-0.9278691220886406,-0.4506666333171664,2019092205
-0.9996916963496919,-0.35005113271095434,-0.5640789907542887,-1.3563305345647514,-0.3528902571801398,-0.41862644456315423,-0.557852802488002,-1.4461006040540392,-0.03752586136044082,2019092905
-0.3485575605424745,-0.33713355902665776,-0.2507993515715493,0.05707705718810533,-0.31261038292274856,1.6743202733676765,0.20772100324730558,-1.3521743324479811,-1.616164263823855,2019102004
