GameId,GameDate,SeasonYear,OffenseTeam,DefenseTeam,Description,Down,YardsToGo,YardLineFixed,FieldPosition,RedZone,OpponentTerritory,OwnTerritory,Quarter,GameTime,LateGame,Overtime,ShortYardage,MediumYardage,LongYardage,DownToGoRatio,DecisionType,IsGoForIt,IsFieldGoalAttempt,IsPuntAttempt,IsRush,IsPass,PlayType,Formation,Yards,ConversionSuccess,FieldGoalSuccess,PlaySuccess,IsTouchdown,IsIncomplete,IsSack,IsInterception,IsFumble
2019112800,2019-11-28,2019,CHI,DET,"(:25) 15-E.PINEIRO 30 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",4,3,12,0.12,0,0,1,2,30,0,0,0,1,0,0.6,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112800,2019-11-28,2019,DET,CHI,"(3:13) 5-M.PRATER 25 YARD FIELD GOAL IS GOOD, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",4,7,7,0.07,0,0,1,2,27,0,0,0,0,1,1.4,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112800,2019-11-28,2019,CHI,DET,"(8:13) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE SHORT LEFT TO 83-J.WIMS. PENALTY ON CHI, ILLEGAL FORMATION, DECLINED.",4,6,32,0.32,0,0,1,2,22,0,0,0,1,0,1.2,Pass,1,0,0,0,1,PASS,SHOTGUN,0,0.0,,0,0,1,0,0,0
2019112800,2019-11-28,2019,DET,CHI,"(:56) 6-S.MARTIN PUNTS 41 YARDS TO CHI 9, CENTER-48-D.MUHLBACH, DOWNED BY DET-35-M.KILLEBREW.",4,5,50,0.5,0,0,1,1,15,0,0,0,1,0,1.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019112800,2019-11-28,2019,DET,CHI,"(2:45) 6-S.MARTIN PUNTS 34 YARDS TO CHI 15, CENTER-48-D.MUHLBACH. 29-T.COHEN TO CHI 15 FOR NO GAIN (30-D.VIRGIN).",4,10,49,0.49,0,0,1,1,13,0,0,0,0,1,2.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019112410,2019-11-24,2019,SF,GB,"(2:59) 5-C.MCLAUGHLIN 27 YARD FIELD GOAL IS GOOD, CENTER-86-K.NELSON, HOLDER-6-M.WISHNOWSKY.",4,2,9,0.09,0,0,1,2,28,0,0,1,0,0,0.4,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112410,2019-11-24,2019,GB,SF,"(11:12) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO SF 28 FOR NO GAIN (93-D.JONES, 99-D.BUCKNER).",4,1,28,0.28,0,0,1,2,19,0,0,1,0,0,0.2,Rush,1,0,0,1,0,RUSH,SHOTGUN,0,0.0,,1,0,0,0,0,0
2019112410,2019-11-24,2019,SF,GB,"(3:17) 5-C.MCLAUGHLIN 29 YARD FIELD GOAL IS GOOD, CENTER-86-K.NELSON, HOLDER-6-M.WISHNOWSKY.",4,5,11,0.11,0,0,1,1,12,0,0,0,1,0,1.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112410,2019-11-24,2019,SF,GB,"(8:42) 6-M.WISHNOWSKY PUNTS 33 YARDS TO GB 12, CENTER-86-K.NELSON, FAIR CATCH BY 27-T.SMITH.",4,16,45,0.45,0,0,1,1,7,0,0,0,0,1,3.2,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019112409,2019-11-24,2019,NE,DAL,(:05) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT.,4,15,15,0.15,0,0,1,4,60,1,0,0,0,1,3.0,Pass,1,0,0,0,1,PASS,UNDER CENTER,0,0.0,,1,0,1,0,0,0
2019112405,2019-11-24,2019,NO,CAR,"(13:39) 3-W.LUTZ 41 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-6-T.MORSTEAD.",4,14,23,0.23,0,0,1,2,17,0,0,0,0,1,2.8,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112408,2019-11-24,2019,JAX,TEN,(1:44) (SHOTGUN) 7-N.FOLES SACKED AT TEN 38 FOR -6 YARDS (54-R.EVANS).,4,4,32,0.32,0,0,1,4,59,1,0,0,1,0,0.8,Unknown,0,0,0,0,0,SACK,SHOTGUN,-6,,,1,0,0,1,0,0
2019112408,2019-11-24,2019,JAX,TEN,"(2:34) (NO HUDDLE, SHOTGUN) 7-N.FOLES PASS INCOMPLETE DEEP RIGHT TO 17-D.CHARK JR. (25-A.JACKSON). PENALTY ON TEN-26-L.RYAN, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT TEN 43 - NO PLAY.",4,4,43,0.43,0,0,1,4,58,1,0,0,1,0,0.8,Pass,1,0,0,0,1,PASS,NO HUDDLE SHOTGUN,0,0.0,,0,0,1,0,0,0
2019120103,2019-12-01,2019,TEN,IND,"(4:30) 4-R.SUCCOP 31 YARD FIELD GOAL IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",4,8,12,0.12,0,0,1,3,41,0,0,0,0,1,1.6,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019120103,2019-12-01,2019,TEN,IND,"(5:59) (NO HUDDLE) 22-D.HENRY LEFT END FOR 13 YARDS, TOUCHDOWN.",4,1,13,0.13,0,0,1,3,40,0,0,1,0,0,0.2,Rush,1,0,0,1,0,RUSH,NO HUDDLE,13,1.0,,1,1,0,0,0,0
2019120103,2019-12-01,2019,IND,TEN,"(6:11) 4-A.VINATIERI 28 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",4,10,10,0.1,0,0,1,2,24,0,0,0,0,1,2.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112801,2019-11-28,2019,BUF,DAL,(2:00) 17-J.ALLEN UP THE MIDDLE TO DAL 32 FOR 1 YARD (54-J.SMITH; 23-D.THOMPSON).,4,1,33,0.33,0,0,1,4,58,1,0,1,0,0,0.2,Rush,1,0,0,1,0,RUSH,UNDER CENTER,1,1.0,,1,0,0,0,0,0
2019112801,2019-11-28,2019,DAL,BUF,"(5:55) (SHOTGUN) 4-D.PRESCOTT SACKED AT BUF 29 FOR -7 YARDS (93-T.MURPHY). FUMBLES (93-T.MURPHY), TOUCHED AT BUF 32, RECOVERED BY DAL-77-T.SMITH AT BUF 33. 77-T.SMITH TO BUF 33 FOR NO GAIN (93-T.MURPHY).",4,4,22,0.22,0,0,1,4,55,1,0,0,1,0,0.8,Unknown,0,0,0,0,0,SACK,SHOTGUN,-7,,,0,0,0,1,0,1
2019120107,2019-12-01,2019,NYG,GB,"(2:35) 2-A.ROSAS 27 YARD FIELD GOAL IS GOOD, CENTER-69-C.HOLBA, HOLDER-9-R.DIXON.",4,9,9,0.09,0,0,1,2,28,0,0,0,0,1,1.8,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019120107,2019-12-01,2019,NYG,GB,"(6:25) (SHOTGUN) 8-D.JONES RIGHT TACKLE TO GB 39 FOR 2 YARDS (91-P.SMITH, 94-D.LOWRY).",4,2,41,0.41,0,0,1,2,24,0,0,1,0,0,0.4,Rush,1,0,0,1,0,RUSH,SHOTGUN,2,1.0,,1,0,0,0,0,0
2019120107,2019-12-01,2019,NYG,GB,"(5:31) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 86-D.SLAYTON TO GB 25 FOR 8 YARDS (50-B.MARTINEZ, 38-T.WILLIAMS).",4,5,33,0.33,0,0,1,1,10,0,0,0,1,0,1.0,Pass,1,0,0,0,1,PASS,SHOTGUN,8,1.0,,1,0,0,0,0,0
2019120106,2019-12-01,2019,PHI,MIA,"(1:55) (FIELD GOAL FORMATION) 4-J.ELLIOTT 37 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-1-C.JOHNSTON.",4,16,19,0.19,0,0,1,4,59,1,0,0,0,1,3.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019120106,2019-12-01,2019,MIA,PHI,"(3:42) (FIELD GOAL FORMATION) 7-J.SANDERS 51 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-2-M.HAACK.",4,13,33,0.33,0,0,1,4,57,1,0,0,0,1,2.6,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019120106,2019-12-01,2019,MIA,PHI,(5:21) (SHOTGUN) 14-R.FITZPATRICK PASS SHORT MIDDLE TO 11-D.PARKER TO PHI 30 FOR 8 YARDS (21-R.DARBY).,4,1,38,0.38,0,0,1,4,55,1,0,1,0,0,0.2,Pass,1,0,0,0,1,PASS,SHOTGUN,8,1.0,,1,0,0,0,0,0
2019112408,2019-11-24,2019,JAX,TEN,"(4:53) (FIELD GOAL FORMATION) 4-J.LAMBO 50 YARD FIELD GOAL IS GOOD, CENTER-46-M.ORZECH, HOLDER-9-L.COOKE.",4,20,32,0.32,0,0,1,4,56,1,0,0,0,1,4.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112409,2019-11-24,2019,NE,DAL,"(:04) 2-N.FOLK 48 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-49-J.CARDONA, HOLDER-7-J.BAILEY.",4,1,30,0.3,0,0,1,2,30,0,0,1,0,0,0.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112409,2019-11-24,2019,DAL,NE,"(2:31) 2-B.MAHER 27 YARD FIELD GOAL IS GOOD, CENTER-91-L.LADOUCEUR, HOLDER-6-C.JONES.",4,5,9,0.09,0,0,1,2,28,0,0,0,1,0,1.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112409,2019-11-24,2019,NE,DAL,"(6:51) 2-N.FOLK 46 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-49-J.CARDONA, HOLDER-7-J.BAILEY.",4,15,28,0.28,0,0,1,2,24,0,0,0,0,1,3.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112409,2019-11-24,2019,NE,DAL,"(6:51) (FIELD GOAL FORMATION) PENALTY ON NE-71-D.SHELTON, FALSE START, 5 YARDS, ENFORCED AT DAL 23 - NO PLAY.",4,10,23,0.23,0,0,1,2,24,0,0,0,0,1,2.0,FieldGoal,0,1,0,0,0,NO PLAY,UNDER CENTER,0,,0.0,0,0,0,0,0,0
2019112409,2019-11-24,2019,DAL,NE,"(8:40) 2-B.MAHER 46 YARD FIELD GOAL IS GOOD, CENTER-91-L.LADOUCEUR, HOLDER-6-C.JONES.",4,3,28,0.28,0,0,1,2,22,0,0,0,1,0,0.6,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112411,2019-11-24,2019,PHI,SEA,(7:54) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT RIGHT TO 19-J.ARCEGA-WHITESIDE (26-SL.GRIFFIN).,4,2,23,0.23,0,0,1,4,53,1,0,1,0,0,0.4,Pass,1,0,0,0,1,PASS,SHOTGUN,0,0.0,,1,0,1,0,0,0
2019112409,2019-11-24,2019,NE,DAL,"(5:04) 7-J.BAILEY PUNTS 45 YARDS TO END ZONE, CENTER-49-J.CARDONA, TOUCHBACK.",4,8,45,0.45,0,0,1,1,10,0,0,0,0,1,1.6,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019112409,2019-11-24,2019,DAL,NE,"(7:44) 2-B.MAHER 46 YARD FIELD GOAL IS NO GOOD, HIT LEFT UPRIGHT, CENTER-91-L.LADOUCEUR, HOLDER-6-C.JONES.",4,6,28,0.28,0,0,1,1,8,0,0,0,1,0,1.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112407,2019-11-24,2019,WAS,DET,"(1:54) 3-D.HOPKINS 42 YARD FIELD GOAL IS GOOD, CENTER-57-N.SUNDBERG, HOLDER-5-T.WAY.",4,4,24,0.24,0,0,1,4,59,1,0,0,1,0,0.8,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112407,2019-11-24,2019,DET,WAS,"(12:03) 5-M.PRATER 21 YARD FIELD GOAL IS GOOD, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",4,3,3,0.03,0,0,1,4,48,1,0,0,1,0,0.6,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112405,2019-11-24,2019,CAR,NO,"(2:00) 4-J.SLYE 28 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-44-J.JANSEN, HOLDER-5-M.PALARDY.",4,10,10,0.1,0,0,1,4,58,1,0,0,0,1,2.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112405,2019-11-24,2019,CAR,NO,"(9:28) (SHOTGUN) 7-K.ALLEN PASS SHORT MIDDLE TO 12-D.MOORE FOR 2 YARDS, TOUCHDOWN. PENALTY ON NO-24-V.BELL, DEFENSIVE HOLDING, DECLINED. PASS 2, YAC 0",4,2,2,0.02,0,0,1,4,51,1,0,1,0,0,0.4,Pass,1,0,0,0,1,PASS,SHOTGUN,2,1.0,,0,1,0,0,0,0
2019112405,2019-11-24,2019,CAR,NO,"(8:13) 4-J.SLYE 41 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-5-M.PALARDY.",4,6,23,0.23,0,0,1,2,22,0,0,0,1,0,1.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112404,2019-11-24,2019,CLE,MIA,"(4:08) 4-A.SEIBERT 46 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-47-C.HUGHLETT, HOLDER-7-J.GILLAN.",4,16,27,0.27,0,0,1,3,41,0,0,0,0,1,3.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112402,2019-11-24,2019,CHI,NYG,"(9:13) (PUNT FORMATION) 16-P.O'DONNELL PUNTS 34 YARDS TO NYG 3, CENTER-48-P.SCALES, DOWNED BY CHI-84-C.PATTERSON.",4,7,37,0.37,0,0,1,4,51,1,0,0,0,1,1.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019112402,2019-11-24,2019,CHI,NYG,"(7:12) (FIELD GOAL FORMATION) 15-E.PINEIRO 24 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",4,6,6,0.06,0,0,1,3,38,0,0,0,1,0,1.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112410,2019-11-24,2019,GB,SF,(11:35) (SHOTGUN) 12-A.RODGERS SACKED AT SF 31 FOR -4 YARDS (SACK SPLIT BY 29-J.TARTT AND 91-A.ARMSTEAD).,4,8,27,0.27,0,0,1,4,49,1,0,0,0,1,1.6,Unknown,0,0,0,0,0,SACK,SHOTGUN,-4,,,1,0,0,1,0,0
2019112410,2019-11-24,2019,GB,SF,"(14:07) (SHOTGUN) 12-A.RODGERS PASS INCOMPLETE SHORT RIGHT TO 81-G.ALLISON (24-K.WILLIAMS). PENALTY ON SF-24-K.WILLIAMS, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT SF 36 - NO PLAY.",4,10,36,0.36,0,0,1,4,46,1,0,0,0,1,2.0,Pass,1,0,0,0,1,PASS,SHOTGUN,0,0.0,,0,0,1,0,0,0
2019112410,2019-11-24,2019,GB,SF,(9:01) (SHOTGUN) 12-A.RODGERS PASS SHORT RIGHT TO 30-J.WILLIAMS TO SF 33 FOR 15 YARDS (33-T.MOORE). CAUGHT AT GB 47.  20-YAC,4,4,48,0.48,0,0,1,3,36,0,0,0,1,0,0.8,Pass,1,0,0,0,1,PASS,SHOTGUN,15,1.0,,1,0,0,0,0,0
2019112500,2019-11-25,2019,BAL,LA,"(6:41) 9-J.TUCKER 34 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-S.KOCH.",4,13,16,0.16,0,0,1,4,54,1,0,0,0,1,2.6,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112500,2019-11-25,2019,BAL,LA,(2:18) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 80-M.BOYKIN TO LA 18 FOR 15 YARDS (20-J.RAMSEY).,4,4,33,0.33,0,0,1,3,43,0,0,0,1,0,0.8,Pass,1,0,0,0,1,PASS,SHOTGUN,15,1.0,,1,0,0,0,0,0
2019112500,2019-11-25,2019,BAL,LA,"(2:34) (PUNT FORMATION) PENALTY ON LA, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT LA 38 - NO PLAY.",4,9,38,0.38,0,0,1,3,43,0,0,0,0,1,1.8,Punt,0,0,1,0,0,PUNT,UNDER CENTER,0,,,0,0,0,0,0,0
2019112500,2019-11-25,2019,LA,BAL,"(2:00) 4-G.ZUERLEIN 46 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",4,16,28,0.28,0,0,1,2,28,0,0,0,0,1,3.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112500,2019-11-25,2019,LA,BAL,"(9:50) 4-G.ZUERLEIN 32 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",4,12,14,0.14,0,0,1,2,21,0,0,0,0,1,2.4,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112500,2019-11-25,2019,BAL,LA,(2:06) (SHOTGUN) 74-J.HURST REPORTED IN AS ELIGIBLE.  8-L.JACKSON LEFT TACKLE TO LA 18 FOR 5 YARDS (69-S.JOSEPH). BAL-68-M.SKURA WAS INJURED DURING THE PLAY. HE IS OUT.  BAL #68 M.SKURA KNEE INJURY.,4,1,23,0.23,0,0,1,1,13,0,0,1,0,0,0.2,Rush,1,0,0,1,0,RUSH,SHOTGUN,5,1.0,,1,0,0,0,0,0
2019112802,2019-11-28,2019,ATL,NO,(:26) (SHOTGUN) 2-M.RYAN SCRAMBLES LEFT TACKLE TO NO 40 FOR 9 YARDS (43-M.WILLIAMS).,4,3,49,0.49,0,0,1,2,30,0,0,0,1,0,0.6,Rush,1,0,0,1,0,SCRAMBLE,SHOTGUN,9,1.0,,1,0,0,0,0,0
2019112409,2019-11-24,2019,NE,DAL,"(2:48) 7-J.BAILEY PUNTS 33 YARDS TO DAL 8, CENTER-49-J.CARDONA, DOWNED BY NE-18-M.SLATER.",4,10,41,0.41,0,0,1,4,58,1,0,0,0,1,2.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019112409,2019-11-24,2019,DAL,NE,"(6:08) 2-B.MAHER 29 YARD FIELD GOAL IS GOOD, CENTER-91-L.LADOUCEUR, HOLDER-6-C.JONES.",4,7,11,0.11,0,0,1,4,54,1,0,0,0,1,1.4,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112409,2019-11-24,2019,NE,DAL,"(9:37) 2-N.FOLK 42 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-7-J.BAILEY. NE 9-FOLK 1,101 CAREER PTS, 49TH ALL-TIME.",4,20,24,0.24,0,0,1,4,51,1,0,0,0,1,4.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112802,2019-11-28,2019,ATL,NO,"(4:01) 7-Y.KOO 42 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-47-J.HARRIS, HOLDER-9-R.ALLEN.",4,8,25,0.25,0,0,1,2,26,0,0,0,0,1,1.6,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112802,2019-11-28,2019,NO,ATL,"(9:09) 3-W.LUTZ 22 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-6-T.MORSTEAD.",4,4,4,0.04,0,0,1,2,21,0,0,0,1,0,0.8,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112802,2019-11-28,2019,ATL,NO,(15:00) (SHOTGUN) 2-M.RYAN PASS INCOMPLETE SHORT RIGHT TO 13-C.BLAKE (94-C.JORDAN).,4,1,2,0.02,0,0,1,2,15,0,0,1,0,0,0.2,Pass,1,0,0,0,1,PASS,SHOTGUN,0,0.0,,1,0,1,0,0,0
2019112802,2019-11-28,2019,ATL,NO,"(7:54) 9-R.ALLEN PUNTS 38 YARDS TO NO 2, CENTER-47-J.HARRIS, OUT OF BOUNDS.",4,7,40,0.4,0,0,1,1,8,0,0,0,0,1,1.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019112400,2019-11-24,2019,ATL,TB,"(1:45) 7-Y.KOO 40 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-9-R.ALLEN.",4,14,22,0.22,0,0,1,3,44,0,0,0,0,1,2.8,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019111800,2019-11-18,2019,LAC,KC,"(4:41) (FIELD GOAL FORMATION) 4-M.BADGLEY 40 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-45-C.MAZZA, HOLDER-1-T.LONG. PENALTY ON KC-95-C.JONES, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT KC 30.",4,5,22,0.22,0,0,1,1,11,0,0,0,1,0,1.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,0,0,0,0,0,0
2019111800,2019-11-18,2019,LAC,KC,"(9:34) (FIELD GOAL FORMATION) 4-M.BADGLEY 27 YARD FIELD GOAL IS GOOD, CENTER-45-C.MAZZA, HOLDER-1-T.LONG.",4,7,9,0.09,0,0,1,1,6,0,0,0,0,1,1.4,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019111711,2019-11-17,2019,LA,CHI,"(1:36) 6-J.HEKKER PUNTS 43 YARDS TO END ZONE, CENTER-44-J.MCQUAIDE, TOUCHBACK.",4,7,43,0.43,0,0,1,3,44,0,0,0,0,1,1.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019111711,2019-11-17,2019,CHI,LA,"(:27) 16-P.O'DONNELL PUNTS 31 YARDS TO LA 8, CENTER-48-P.SCALES, DOWNED BY CHI-48-P.SCALES.",4,10,39,0.39,0,0,1,2,30,0,0,0,0,1,2.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019111711,2019-11-17,2019,LA,CHI,"(11:38) 4-G.ZUERLEIN 38 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",4,1,20,0.2,0,0,1,2,19,0,0,1,0,0,0.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019111711,2019-11-17,2019,CHI,LA,"(1:02) 15-E.PINEIRO 47 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",4,6,29,0.29,0,0,1,1,14,0,0,0,1,0,1.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019111711,2019-11-17,2019,CHI,LA,(9:15) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE SHORT LEFT TO 18-T.GABRIEL (20-J.RAMSEY).,4,9,31,0.31,0,0,1,1,6,0,0,0,0,1,1.8,Pass,1,0,0,0,1,PASS,SHOTGUN,0,0.0,,1,0,1,0,0,0
2019111711,2019-11-17,2019,CHI,LA,"(11:59) 15-E.PINEIRO 48 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",4,7,30,0.3,0,0,1,1,4,0,0,0,0,1,1.4,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112403,2019-11-24,2019,PIT,CIN,"(3:24) 9-C.BOSWELL 26 YARD FIELD GOAL IS GOOD, CENTER-57-K.CANADAY, HOLDER-4-J.BERRY.",4,5,8,0.08,0,0,1,2,27,0,0,0,1,0,1.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112400,2019-11-24,2019,ATL,TB,"(4:08) 9-R.ALLEN PUNTS 34 YARDS TO TB 10, CENTER-47-J.HARRIS, OUT OF BOUNDS.",4,17,44,0.44,0,0,1,1,11,0,0,0,0,1,3.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019111800,2019-11-18,2019,KC,LAC,"(8:12) (PUNT FORMATION) 2-D.COLQUITT PUNTS 42 YARDS TO LAC 8, CENTER-41-J.WINCHESTER, FAIR CATCH BY 35-T.POPE.",4,7,50,0.5,0,0,1,4,52,1,0,0,0,1,1.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019111800,2019-11-18,2019,LAC,KC,"(:01) (FIELD GOAL FORMATION) 4-M.BADGLEY 49 YARD FIELD GOAL IS GOOD, CENTER-45-C.MAZZA, HOLDER-1-T.LONG.",4,16,31,0.31,0,0,1,2,30,0,0,0,0,1,3.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2019112401,2019-11-24,2019,BUF,DEN,"(8:01) 9-C.BOJORQUEZ PUNTS 31 YARDS TO DEN 10, CENTER-69-R.FERGUSON, FAIR CATCH BY 11-D.SPENCER.",4,3,41,0.41,0,0,1,4,52,1,0,0,1,0,0.6,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019112401,2019-11-24,2019,BUF,DEN,"(13:11) 9-C.BOJORQUEZ PUNTS 30 YARDS TO DEN 11, CENTER-69-R.FERGUSON, FAIR CATCH BY 11-D.SPENCER.",4,9,41,0.41,0,0,1,4,47,1,0,0,0,1,1.8,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2019112401,2019-11-24,2019,BUF,DEN,"(13:11) (SHOTGUN) PENALTY ON BUF, DELAY OF GAME, 5 YARDS, ENFORCED AT DEN 36 - NO PLAY.",4,4,36,0.36,0,0,1,4,47,1,0,0,1,0,0.8,Unknown,0,0,0,0,0,NO PLAY,SHOTGUN,0,,,0,0,0,0,0,0
